epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,118775,0.77492,0.30765,0.87678,0.99729,0.9951,0.99489,0.70107,1.11737,0.40584,0.8569,0.006073,0.006073,0.006073
121,119764,0.7733,0.30654,0.87783,0.99752,0.9951,0.99493,0.70631,1.10294,0.39965,0.8549,0.00604,0.00604,0.00604
122,120750,0.77366,0.3072,0.87891,0.99771,0.9951,0.99492,0.70738,1.09661,0.39834,0.85401,0.006007,0.006007,0.006007
123,121739,0.76896,0.30562,0.87828,0.99735,0.99515,0.9949,0.70248,1.10455,0.40381,0.85486,0.005974,0.005974,0.005974
124,122729,0.77732,0.30853,0.87776,0.99721,0.99518,0.99489,0.70093,1.10902,0.40505,0.85551,0.005941,0.005941,0.005941
125,123717,0.77381,0.30713,0.87598,0.99588,0.99465,0.99485,0.70238,1.10807,0.40604,0.85523,0.005908,0.005908,0.005908
126,124707,0.76959,0.30616,0.87526,0.99638,0.99448,0.99485,0.69376,1.12788,0.41696,0.85786,0.005875,0.005875,0.005875
127,125697,0.77103,0.30614,0.8771,0.99684,0.99472,0.99486,0.6903,1.1402,0.41813,0.85972,0.005842,0.005842,0.005842
128,126683,0.7689,0.30535,0.87923,0.9972,0.99513,0.99491,0.70699,1.09052,0.39965,0.85257,0.005809,0.005809,0.005809
129,127675,0.76282,0.30434,0.87244,0.99754,0.99502,0.99492,0.71475,1.07192,0.38929,0.85039,0.005776,0.005776,0.005776
130,128660,0.7686,0.30432,0.88064,0.99755,0.99514,0.99491,0.71532,1.0695,0.38826,0.84985,0.005743,0.005743,0.005743
131,129647,0.77038,0.30549,0.87851,0.99741,0.99534,0.9949,0.71459,1.07055,0.38943,0.84975,0.00571,0.00571,0.00571
132,130638,0.76427,0.30424,0.8744,0.99565,0.99469,0.99487,0.71581,1.07009,0.39652,0.84976,0.005677,0.005677,0.005677
133,131623,0.77203,0.30572,0.87923,0.99742,0.9956,0.99492,0.7226,1.05461,0.38278,0.84745,0.005644,0.005644,0.005644
134,132610,0.77225,0.30498,0.87892,0.99703,0.99573,0.99492,0.71897,1.0617,0.38538,0.84855,0.005611,0.005611,0.005611
135,133599,0.7652,0.30454,0.87641,0.99717,0.99575,0.99491,0.71949,1.06134,0.38355,0.84848,0.005578,0.005578,0.005578
136,134590,0.76472,0.30321,0.87452,0.99716,0.99567,0.9949,0.71762,1.06646,0.38761,0.84939,0.005545,0.005545,0.005545
137,135578,0.76677,0.30416,0.8762,0.99732,0.99604,0.99491,0.71799,1.06508,0.38442,0.84912,0.005512,0.005512,0.005512
138,136569,0.76148,0.30316,0.87365,0.9975,0.99584,0.99491,0.71871,1.06237,0.38278,0.849,0.005479,0.005479,0.005479
139,137555,0.76278,0.30126,0.87744,0.99748,0.99586,0.99493,0.71501,1.07239,0.38592,0.85036,0.005446,0.005446,0.005446
140,138545,0.76323,0.30231,0.87632,0.9975,0.9959,0.99493,0.7159,1.07196,0.38477,0.85035,0.005413,0.005413,0.005413
141,139536,0.76345,0.30312,0.8758,0.99753,0.99552,0.99494,0.7092,1.08944,0.39267,0.85298,0.00538,0.00538,0.00538
142,140522,0.76271,0.30164,0.87674,0.99572,0.99462,0.9949,0.71011,1.08613,0.39639,0.85273,0.005347,0.005347,0.005347
143,141521,0.76828,0.3035,0.87708,0.99386,0.99041,0.99482,0.70685,1.09261,0.40848,0.85407,0.005314,0.005314,0.005314
144,142509,0.76316,0.3015,0.87561,0.98884,0.97914,0.99423,0.70506,1.09765,0.43701,0.85529,0.005281,0.005281,0.005281
145,143496,0.76557,0.30201,0.87791,0.98928,0.98071,0.99432,0.70434,1.10149,0.43547,0.8558,0.005248,0.005248,0.005248
146,144484,0.76352,0.30262,0.87664,0.98852,0.97867,0.99422,0.70168,1.10642,0.43952,0.85634,0.005215,0.005215,0.005215
147,145476,0.76217,0.30255,0.87356,0.98979,0.98252,0.99443,0.69597,1.12227,0.43825,0.85861,0.005182,0.005182,0.005182
148,146467,0.75693,0.30084,0.87293,0.99001,0.9823,0.99445,0.70199,1.10554,0.43222,0.8559,0.005149,0.005149,0.005149
149,147454,0.75866,0.3003,0.87784,0.98954,0.98072,0.99435,0.70207,1.10797,0.43295,0.85596,0.005116,0.005116,0.005116
150,148442,0.75905,0.30033,0.87607,0.99013,0.98323,0.99451,0.70641,1.0942,0.42236,0.8539,0.005083,0.005083,0.005083
151,149429,0.76113,0.30068,0.87359,0.99229,0.98848,0.99476,0.71107,1.08147,0.4067,0.85187,0.00505,0.00505,0.00505
152,150414,0.7607,0.3009,0.87515,0.99056,0.984,0.99458,0.71454,1.07396,0.41395,0.85084,0.005017,0.005017,0.005017
153,151400,0.75851,0.3001,0.87632,0.9921,0.98788,0.99476,0.72015,1.06269,0.39989,0.84902,0.004984,0.004984,0.004984
154,152388,0.75735,0.30016,0.87405,0.99059,0.98312,0.99457,0.71652,1.06918,0.41207,0.84996,0.004951,0.004951,0.004951
155,153378,0.75548,0.29923,0.8741,0.98963,0.98245,0.99447,0.71388,1.07496,0.4185,0.8506,0.004918,0.004918,0.004918
156,154359,0.75847,0.29956,0.87769,0.98748,0.97878,0.99418,0.71345,1.07597,0.43176,0.85093,0.004885,0.004885,0.004885
157,155343,0.75501,0.29874,0.8741,0.98787,0.97812,0.99416,0.71361,1.07601,0.43485,0.85106,0.004852,0.004852,0.004852
158,156335,0.75542,0.29926,0.87371,0.98707,0.97755,0.9941,0.71167,1.07955,0.4375,0.85167,0.004819,0.004819,0.004819
159,157323,0.75787,0.29906,0.87604,0.98876,0.98077,0.99435,0.71396,1.07417,0.42571,0.8511,0.004786,0.004786,0.004786
160,158312,0.75357,0.29833,0.87214,0.99049,0.98442,0.99458,0.71548,1.07059,0.41478,0.85041,0.004753,0.004753,0.004753
161,159300,0.7589,0.29906,0.87599,0.99187,0.98647,0.99469,0.71593,1.06938,0.40807,0.85008,0.00472,0.00472,0.00472
162,160289,0.75934,0.29954,0.87495,0.9933,0.99016,0.99481,0.71785,1.06651,0.39837,0.84955,0.004687,0.004687,0.004687
163,161276,0.7538,0.29834,0.87609,0.99307,0.98896,0.99478,0.71752,1.06782,0.4011,0.84978,0.004654,0.004654,0.004654
164,162260,0.75263,0.297,0.87463,0.99279,0.98853,0.99475,0.71685,1.06943,0.40416,0.85014,0.004621,0.004621,0.004621
165,163252,0.75001,0.29808,0.87266,0.99193,0.9869,0.99469,0.71299,1.07631,0.41068,0.85124,0.004588,0.004588,0.004588
166,164241,0.75691,0.29866,0.87592,0.99276,0.98929,0.99476,0.71319,1.07561,0.4056,0.85105,0.004555,0.004555,0.004555
